Entity,Code,Date,Confirmed COVID-19 cases per million people (cases per million),Year,GDP per capita (international-$)
Portugal,PRT,"May 17, 2020",2825.422,2017,27936.8960928735
Portugal,PRT,"May 18, 2020",2847.586,2017,27936.8960928735
Portugal,PRT,"May 19, 2020",2864.552,2017,27936.8960928735
Post-demographic dividend,,"Dec 31, 2019",,2017,42189.5354871599
Post-demographic dividend,,"Jan 1, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 2, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 3, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 4, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 5, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 6, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 7, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 8, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 9, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 10, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 11, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 12, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 13, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 14, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 15, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 16, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 17, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 18, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 19, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 20, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 21, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 22, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 23, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 24, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 25, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 26, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 27, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 28, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 29, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 30, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Jan 31, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 1, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 2, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 3, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 4, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 5, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 6, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 7, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 8, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 9, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 10, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 11, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 12, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 13, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 14, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 15, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 16, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 17, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 18, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 19, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 20, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 21, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 22, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 23, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 24, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 25, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 26, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 27, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 28, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Feb 29, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 1, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 2, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 3, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 4, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 5, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 6, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 7, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 8, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 9, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 10, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 11, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 12, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 13, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 14, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 15, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 16, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 17, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 18, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 19, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 20, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 21, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 22, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 23, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 24, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 25, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 26, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 27, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 28, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 29, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 30, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Mar 31, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 1, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 2, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 3, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 4, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 5, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 6, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 7, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 8, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 9, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 10, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 11, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 12, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 13, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 14, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 15, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 16, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 17, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 18, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 19, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 20, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 21, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 22, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 23, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 24, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 25, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 26, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 27, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 28, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 29, 2020",,2017,42189.5354871599
Post-demographic dividend,,"Apr 30, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 1, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 2, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 3, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 4, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 5, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 6, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 7, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 8, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 9, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 10, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 11, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 12, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 13, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 14, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 15, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 16, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 17, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 18, 2020",,2017,42189.5354871599
Post-demographic dividend,,"May 19, 2020",,2017,42189.5354871599
Pre-demographic dividend,,"Dec 31, 2019",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 1, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 2, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 3, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 4, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 5, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 6, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 7, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 8, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 9, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 10, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 11, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 12, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 13, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 14, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 15, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 16, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 17, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 18, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 19, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 20, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 21, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 22, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 23, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 24, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 25, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 26, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 27, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 28, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 29, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 30, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Jan 31, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 1, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 2, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 3, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 4, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 5, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 6, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 7, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 8, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 9, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 10, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 11, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 12, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 13, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 14, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 15, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 16, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 17, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 18, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 19, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 20, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 21, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 22, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 23, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 24, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 25, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 26, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 27, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 28, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Feb 29, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 1, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 2, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 3, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 4, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 5, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 6, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 7, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 8, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 9, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 10, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 11, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 12, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 13, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 14, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 15, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 16, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 17, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 18, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 19, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 20, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 21, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 22, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 23, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 24, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 25, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 26, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 27, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 28, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 29, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 30, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Mar 31, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 1, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 2, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 3, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 4, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 5, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 6, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 7, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 8, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 9, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 10, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 11, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 12, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 13, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 14, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 15, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 16, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 17, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 18, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 19, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 20, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 21, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 22, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 23, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 24, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 25, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 26, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 27, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 28, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 29, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"Apr 30, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 1, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 2, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 3, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 4, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 5, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 6, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 7, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 8, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 9, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 10, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 11, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 12, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 13, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 14, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 15, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 16, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 17, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 18, 2020",,2017,3486.69173121433
Pre-demographic dividend,,"May 19, 2020",,2017,3486.69173121433
Puerto Rico,PRI,"Dec 31, 2019",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 1, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 2, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 3, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 4, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 5, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 6, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 7, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 8, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 9, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 10, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 11, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 12, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 13, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 14, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 15, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 16, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 17, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 18, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 19, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 20, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 21, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 22, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 23, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 24, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 25, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 26, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 27, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 28, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 29, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 30, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Jan 31, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 1, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 2, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 3, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 4, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 5, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 6, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 7, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 8, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 9, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 10, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 11, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 12, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 13, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 14, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 15, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 16, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 17, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 18, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 19, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 20, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 21, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 22, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 23, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 24, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 25, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 26, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 27, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 28, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Feb 29, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 1, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 2, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 3, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 4, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 5, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 6, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 7, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 8, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 9, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 10, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 11, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 12, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 13, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 14, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 15, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 16, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 17, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 18, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 19, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 20, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 21, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 22, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 23, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 24, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 25, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 26, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 27, 2020",,2016,35044.6697057835
Puerto Rico,PRI,"Mar 28, 2020",22.371,2016,35044.6697057835
Puerto Rico,PRI,"Mar 29, 2020",34.955,2016,35044.6697057835
Puerto Rico,PRI,"Mar 30, 2020",44.393,2016,35044.6697057835
Puerto Rico,PRI,"Mar 31, 2020",60.821,2016,35044.6697057835
Puerto Rico,PRI,"Apr 1, 2020",83.542,2016,35044.6697057835
Puerto Rico,PRI,"Apr 2, 2020",99.971,2016,35044.6697057835
Puerto Rico,PRI,"Apr 3, 2020",110.457,2016,35044.6697057835
Puerto Rico,PRI,"Apr 4, 2020",132.129,2016,35044.6697057835
Puerto Rico,PRI,"Apr 5, 2020",157.996,2016,35044.6697057835
Puerto Rico,PRI,"Apr 6, 2020",166.035,2016,35044.6697057835
Puerto Rico,PRI,"Apr 7, 2020",179.318,2016,35044.6697057835
Puerto Rico,PRI,"Apr 8, 2020",200.291,2016,35044.6697057835
Puerto Rico,PRI,"Apr 9, 2020",216.72,2016,35044.6697057835
Puerto Rico,PRI,"Apr 10, 2020",238.741,2016,35044.6697057835
Puerto Rico,PRI,"Apr 11, 2020",253.422,2016,35044.6697057835
Puerto Rico,PRI,"Apr 12, 2020",275.444,2016,35044.6697057835
Puerto Rico,PRI,"Apr 13, 2020",313.544,2016,35044.6697057835
Puerto Rico,PRI,"Apr 14, 2020",315.642,2016,35044.6697057835
Puerto Rico,PRI,"Apr 15, 2020",322.633,2016,35044.6697057835
Puerto Rico,PRI,"Apr 16, 2020",340.459,2016,35044.6697057835
Puerto Rico,PRI,"Apr 17, 2020",364.578,2016,35044.6697057835
Puerto Rico,PRI,"Apr 18, 2020",373.317,2016,35044.6697057835
Puerto Rico,PRI,"Apr 19, 2020",390.794,2016,35044.6697057835
Puerto Rico,PRI,"Apr 20, 2020",424.001,2016,35044.6697057835
Puerto Rico,PRI,"Apr 21, 2020",437.634,2016,35044.6697057835
Puerto Rico,PRI,"Apr 22, 2020",437.634,2016,35044.6697057835
Puerto Rico,PRI,"Apr 23, 2020",437.634,2016,35044.6697057835
Puerto Rico,PRI,"Apr 24, 2020",437.634,2016,35044.6697057835
Puerto Rico,PRI,"Apr 25, 2020",446.023,2016,35044.6697057835
